species,type,lat,lon,basin,year,suitability
Blue Crab,presence,29.28278,-90.8325,Terrebonne,2018,1
Blue Crab,presence,29.28278,-90.8325,Terrebonne,2019,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1986,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1987,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1988,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1989,0.9090909090909091
Blue Crab,presence,29.29111,-90.915,Terrebonne,1990,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1991,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1992,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1993,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1994,0.9375
Blue Crab,presence,29.29111,-90.915,Terrebonne,1995,0.9375
Blue Crab,presence,29.29111,-90.915,Terrebonne,1996,0.9285714285714286
Blue Crab,presence,29.29111,-90.915,Terrebonne,1997,0.9285714285714286
Blue Crab,presence,29.29111,-90.915,Terrebonne,1998,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,1999,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2000,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2001,0.9375
Blue Crab,presence,29.29111,-90.915,Terrebonne,2002,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2003,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2004,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2005,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2006,0.9375
Blue Crab,presence,29.29111,-90.915,Terrebonne,2007,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2008,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2009,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2010,0.9090909090909091
Blue Crab,presence,29.29111,-90.915,Terrebonne,2011,0.8
Blue Crab,presence,29.29111,-90.915,Terrebonne,2012,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2013,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2014,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2015,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2016,1
Blue Crab,presence,29.29111,-90.915,Terrebonne,2017,0.9166666666666666
Blue Crab,presence,29.29111,-90.915,Terrebonne,2018,0.9166666666666666
Blue Crab,presence,29.29111,-90.915,Terrebonne,2019,1
Blue Crab,presence,29.2967,-89.6864,Barataria,2010,1
Blue Crab,presence,29.2967,-89.6864,Barataria,2011,0.5
Blue Crab,presence,29.2967,-89.6864,Barataria,2012,0.5
Blue Crab,presence,29.2967,-89.6864,Barataria,2013,0.5
Blue Crab,presence,29.2967,-89.6864,Barataria,2014,0.5714285714285714
Blue Crab,presence,29.2967,-89.6864,Barataria,2015,0.75
Blue Crab,presence,29.2967,-89.6864,Barataria,2016,0.75
Blue Crab,presence,29.2967,-89.6864,Barataria,2017,0.9166666666666666
Blue Crab,presence,29.2967,-89.6864,Barataria,2018,0.8333333333333334
Blue Crab,presence,29.2967,-89.6864,Barataria,2019,1
Blue Crab,presence,29.29722,-89.92361,Barataria,1986,0.9473684210526315
Blue Crab,presence,29.29722,-89.92361,Barataria,1987,0.8125
Blue Crab,presence,29.29722,-89.92361,Barataria,1988,0.7857142857142857
Blue Crab,presence,29.29722,-89.92361,Barataria,1989,1
Blue Crab,presence,29.29722,-89.92361,Barataria,1990,1
Blue Crab,presence,29.29722,-89.92361,Barataria,1991,1
Blue Crab,presence,29.29722,-89.92361,Barataria,1992,1
Blue Crab,presence,29.29722,-89.92361,Barataria,1993,0.8
Blue Crab,presence,29.30833,-89.95833,Barataria,1994,0
Blue Crab,presence,29.3158,-89.3955,Barataria,2011,1
Blue Crab,presence,29.3158,-89.3955,Barataria,2012,1
Blue Crab,presence,29.3158,-89.3955,Barataria,2013,1
Blue Crab,presence,29.3158,-89.3955,Barataria,2014,0.8571428571428571
Blue Crab,presence,29.3158,-89.3955,Barataria,2015,1
Blue Crab,presence,29.3158,-89.3955,Barataria,2016,1
Blue Crab,presence,29.3158,-89.3955,Barataria,2017,1
Blue Crab,presence,29.3158,-89.3955,Barataria,2018,0.9166666666666666
Blue Crab,presence,29.3158,-89.3955,Barataria,2019,1
Blue Crab,presence,29.31833,-90.41333,Terrebonne,2009,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2010,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2011,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2012,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2013,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2014,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2015,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2016,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2017,0.9166666666666666
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2018,1
Blue Crab,presence,29.32333,-90.34167,Terrebonne,2019,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1986,0.9166666666666666
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1987,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1988,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1989,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1990,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1991,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1992,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1993,0.8666666666666667
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1994,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1995,0.9375
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1996,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1997,0.9333333333333333
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1998,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,1999,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2000,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2001,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2002,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2003,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2004,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2005,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2006,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2007,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2008,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2009,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2010,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2011,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2012,0.75
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2013,0.75
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2014,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2015,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2016,1
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2017,0.8333333333333334
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2018,0.9166666666666666
Blue Crab,presence,29.32528,-90.90278,Terrebonne,2019,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2010,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2011,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2012,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2013,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2014,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2015,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2016,0.8181818181818182
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2017,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2018,1
Blue Crab,presence,29.32694,-91.04167,Terrebonne,2019,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1986,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1987,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1988,0.8333333333333334
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1989,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1990,0.9166666666666666
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1991,0.9090909090909091
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1992,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1993,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1994,0.9375
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1995,0.9375
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1996,0.9375
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1997,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1998,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,1999,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2000,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2001,0.875
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2002,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2003,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2004,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2005,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2006,0.9333333333333333
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2007,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2008,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2009,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2010,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2011,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2012,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2013,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2014,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2015,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2016,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2017,1
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2018,0.9166666666666666
Blue Crab,presence,29.32778,-90.66167,Terrebonne,2019,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1986,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1987,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1988,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1989,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1990,0.9166666666666666
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1991,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1992,0.9375
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1993,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1994,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1995,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1996,0.9375
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1997,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1998,0.9375
Blue Crab,presence,29.35417,-90.67083,Terrebonne,1999,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2000,0.9375
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2001,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2002,0.9375
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2003,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2004,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2005,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2006,0.9333333333333333
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2007,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2008,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2009,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2010,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2011,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2012,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2013,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2014,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2015,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2016,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2017,1
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2018,0.9166666666666666
Blue Crab,presence,29.35417,-90.67083,Terrebonne,2019,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1986,0.9583333333333334
Blue Crab,presence,29.35694,-89.99167,Barataria,1987,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1988,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1989,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1990,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1991,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1992,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1993,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1994,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1995,0.8333333333333334
Blue Crab,presence,29.35694,-89.99167,Barataria,1996,0.875
Blue Crab,presence,29.35694,-89.99167,Barataria,1997,0.9375
Blue Crab,presence,29.35694,-89.99167,Barataria,1998,1
Blue Crab,presence,29.35694,-89.99167,Barataria,1999,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2000,0.8125
Blue Crab,presence,29.35694,-89.99167,Barataria,2001,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2002,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2003,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2004,0.9375
Blue Crab,presence,29.35694,-89.99167,Barataria,2005,0.8571428571428571
Blue Crab,presence,29.35694,-89.99167,Barataria,2006,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2007,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2008,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2009,0.9375
Blue Crab,presence,29.35694,-89.99167,Barataria,2010,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2011,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2012,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2013,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2014,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2015,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2016,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2017,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2018,1
Blue Crab,presence,29.35694,-89.99167,Barataria,2019,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2010,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2011,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2012,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2013,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2014,0.8571428571428571
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2015,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2016,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2017,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2018,1
Blue Crab,presence,29.35889,-90.29139,Terrebonne,2019,0.75
Blue Crab,presence,29.36,-90.91917,Terrebonne,1986,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1987,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1988,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1989,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1990,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1991,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1992,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1993,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1994,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1995,0.9375
Blue Crab,presence,29.36,-90.91917,Terrebonne,1996,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1997,0.7333333333333333
Blue Crab,presence,29.36,-90.91917,Terrebonne,1998,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,1999,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2000,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2001,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2002,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2003,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2004,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2005,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2006,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2007,0.9375
Blue Crab,presence,29.36,-90.91917,Terrebonne,2008,1
Blue Crab,presence,29.36,-90.91917,Terrebonne,2009,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2010,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2011,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2012,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2013,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2014,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2015,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2016,0.9166666666666666
Blue Crab,presence,29.3694,-90.0442,Barataria,2017,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2018,1
Blue Crab,presence,29.3694,-90.0442,Barataria,2019,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1986,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1987,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1988,0.8333333333333334
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1989,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1990,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1991,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1992,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1993,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1994,0.9375
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1995,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1996,0.9375
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1997,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1998,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,1999,0.9333333333333333
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2000,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2001,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2002,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2003,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2004,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2005,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2006,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2007,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2008,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2009,0.875
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2010,0.9
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2011,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2012,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2013,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2014,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2015,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2016,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2017,0.9090909090909091
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2018,1
Blue Crab,presence,29.37361,-90.67083,Terrebonne,2019,1
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2011,1
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2012,1
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2013,0.75
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2014,1
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2015,0.9166666666666666
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2016,1
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2017,1
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2018,1
Blue Crab,presence,29.3852,-89.3111,Pontchartrain,2019,1
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2010,1
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2011,1
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2012,0.75
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2013,1
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2014,1
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2015,0.9090909090909091
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2016,1
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2017,1
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2018,0.9
Blue Crab,presence,29.39556,-89.47944,Pontchartrain,2019,0.6666666666666666
Blue Crab,presence,29.4108,-89.6553,Barataria,2010,1
Blue Crab,presence,29.4108,-89.6553,Barataria,2011,1
Blue Crab,presence,29.4108,-89.6553,Barataria,2012,1
Blue Crab,presence,29.4108,-89.6553,Barataria,2013,1
Blue Crab,presence,29.4108,-89.6553,Barataria,2014,0.8571428571428571
Blue Crab,presence,29.4108,-89.6553,Barataria,2015,1
Blue Crab,presence,29.4108,-89.6553,Barataria,2016,1
Blue Crab,presence,29.4108,-89.6553,Barataria,2017,1
Blue Crab,presence,29.4108,-89.6553,Barataria,2018,0.9166666666666666
Blue Crab,presence,29.4108,-89.6553,Barataria,2019,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1986,0.9565217391304348
Blue Crab,presence,29.43056,-89.97361,Barataria,1987,0.9523809523809523
Blue Crab,presence,29.43056,-89.97361,Barataria,1988,0.9285714285714286
Blue Crab,presence,29.43056,-89.97361,Barataria,1989,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1990,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1991,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1992,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1993,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1994,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1995,0.9090909090909091
Blue Crab,presence,29.43056,-89.97361,Barataria,1996,0.875
Blue Crab,presence,29.43056,-89.97361,Barataria,1997,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1998,1
Blue Crab,presence,29.43056,-89.97361,Barataria,1999,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2000,0.9375
Blue Crab,presence,29.43056,-89.97361,Barataria,2001,0.9375
Blue Crab,presence,29.43056,-89.97361,Barataria,2002,0.9375
Blue Crab,presence,29.43056,-89.97361,Barataria,2003,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2004,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2005,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2006,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2007,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2008,0.875
Blue Crab,presence,29.43056,-89.97361,Barataria,2009,0.9375
Blue Crab,presence,29.43056,-89.97361,Barataria,2010,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2011,0.75
Blue Crab,presence,29.43056,-89.97361,Barataria,2012,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2013,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2014,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2015,1
Blue Crab,presence,29.43056,-89.97361,Barataria,2016,0.9166666666666666
